instance_id;x;y
nauty-8_171;4.36861;-1.21414
nauty-8_172;2.64357;-2.76399
nauty-8_173;-0.5275;-2.67321
nauty-8_174;0.74406;-2.3839
nauty-8_175;2.79532;-0.20257
nauty-8_176;2.88478;-2.38436
nauty-8_177;3.24734;-1.49032
nauty-8_178;3.29524;-1.07158
nauty-8_179;1.95728;1.8732
nauty-8_180;3.03168;0.01884
nauty-8_181;2.79737;-0.64101
nauty-8_182;-0.03886;-2.3823
nauty-8_183;1.78418;-2.31861
nauty-8_184;1.17986;1.69498
nauty-8_185;0.77758;-2.02883
nauty-8_186;-0.89234;-1.88688
nauty-8_187;2.13157;0.53908
nauty-8_188;-0.60145;-2.04679
nauty-8_189;-2.15328;-1.07252
nauty-8_190;-1.53449;-2.46943
nauty-8_191;1.04034;2.3371
nauty-8_192;1.27625;1.81972
nauty-8_193;3.2106;-1.61725
nauty-8_194;2.95668;-2.83562
nauty-8_195;-0.06302;-2.65562
nauty-8_196;-0.35747;-1.42016
nauty-8_197;-0.09485;2.21133
nauty-8_198;0.76792;0.64077
nauty-8_199;-3.17379;-0.28059
nauty-8_200;1.37384;2.05862
nauty-8_201;0.24235;-3.90675
nauty-8_202;-1.3658;0.06643
nauty-8_203;3.06258;-0.11636
nauty-8_204;-0.3622;-2.30153
nauty-8_205;3.11231;-0.2282
nauty-8_206;2.40783;-3.18944
nauty-8_207;1.58458;-1.74926
nauty-8_208;2.65505;0.48772
nauty-8_209;0.31918;2.20891
nauty-8_210;2.7196;1.84136
nauty-8_211;0.88143;-3.19527
nauty-8_212;1.52713;-3.30661
nauty-8_213;1.02363;1.16488
nauty-8_214;1.30474;-2.86706
nauty-8_215;-0.20855;-2.93081
nauty-8_216;1.41473;-1.6785
nauty-8_217;-1.0114;-0.62261
nauty-8_218;0.80858;-1.66766
nauty-8_219;-1.2163;-2.70964
nauty-8_220;3.84849;-1.7902
nauty-8_221;1.35857;2.65542
nauty-8_222;2.7673;-1.04733
nauty-8_223;1.70857;-1.88975
nauty-8_224;1.87496;1.09031
nauty-8_225;2.01981;0.10661
nauty-8_226;0.14884;-1.04224
nauty-8_227;0.62519;0.61034
nauty-8_228;1.07483;0.41577
nauty-8_229;0.34359;-3.03074
nauty-8_230;-0.70054;-0.74814
nauty-8_231;2.17178;-1.97141
nauty-8_232;2.54405;1.54886
nauty-8_233;2.61282;-1.78547
nauty-8_234;-0.23306;-1.25401
nauty-8_235;-0.38247;-2.59891
nauty-8_236;3.0884;-2.08438
nauty-8_237;3.16369;0.93356
nauty-8_238;3.19168;1.43822
nauty-8_239;-0.23314;-1.85408
nauty-8_240;0.93196;-2.21004
nauty-8_241;-1.45925;2.89855
nauty-8_242;1.81025;-0.62023
nauty-8_243;-0.13638;-1.74535
nauty-8_244;2.81611;-1.41507
nauty-8_245;1.38929;-2.69235
nauty-8_246;-1.71662;-3.01948
nauty-8_247;1.15516;1.44677
nauty-8_248;1.07162;-2.41796
nauty-8_249;3.46506;-0.15636
nauty-8_250;1.78367;0.71269
nauty-8_251;1.34392;-2.75299
nauty-8_252;0.39542;2.28833
nauty-8_253;-0.53764;-3.55135
nauty-8_254;-0.08839;1.06813
nauty-8_255;2.13219;-2.60113
nauty-8_256;1.57439;-2.6189
nauty-8_257;-0.7459;-2.47694
nauty-8_258;-0.85753;-2.5543
nauty-8_259;0.68251;-2.48975
nauty-8_260;-1.27613;1.99043
nauty-8_261;-2.12965;-1.62112
nauty-8_262;2.93127;2.1915
nauty-8_263;-2.17132;-0.51759
nauty-8_264;0.18246;1.7177
nauty-8_265;-0.61106;-1.12227
nauty-8_266;-0.85529;-3.62532
nauty-8_267;1.74619;-1.46105
nauty-8_268;-1.88062;-2.37237
nauty-8_269;-2.10786;-0.84858
nauty-8_270;-1.95022;-0.09149
nauty-8_271;-3.08022;3.17874
nauty-8_272;1.49219;-2.09303
nauty-8_273;1.11474;2.50113
nauty-8_274;0.8847;1.18185
nauty-8_275;3.57205;-1.93599
nauty-8_276;1.45006;-1.89206
nauty-8_277;3.80354;-0.46678
nauty-8_278;1.74524;-3.02642
nauty-8_279;-0.47845;-2.39335
nauty-8_280;-1.74603;-1.18303
nauty-8_281;2.17994;0.66931
nauty-8_282;2.7812;-1.84027
nauty-8_283;1.74646;1.9874
nauty-8_284;3.20895;-0.98428
nauty-8_285;-0.06041;-3.26374
nauty-8_286;3.69925;-2.40716
nauty-8_287;2.44295;2.62545
nauty-8_288;0.43939;3.71843
nauty-8_289;3.5181;-1.1272
nauty-8_290;-0.3501;-1.87185
nauty-8_291;-0.44874;-2.18317
nauty-8_292;-2.33257;2.04036
nauty-8_293;-0.39064;1.99454
nauty-8_294;1.26592;-0.38438
nauty-8_295;1.83868;0.09973
nauty-8_296;-0.21402;-3.19601
nauty-8_297;2.00153;-3.07062
nauty-8_298;1.91862;-3.35354
nauty-8_299;1.85562;1.02368
nauty-8_300;-0.25096;0.4503
nauty-8_301;3.97156;-0.64138
nauty-8_302;0.82854;-1.45775
nauty-8_303;3.45467;-1.56432
nauty-8_304;1.32047;3.02532
nauty-8_305;2.24917;-0.83677
nauty-8_306;-2.08172;-1.23955
nauty-8_307;1.18333;1.13566
nauty-8_308;2.04816;-1.21738
nauty-8_309;-1.31103;-0.89342
nauty-8_310;1.8204;0.26584
nauty-8_311;0.55264;-2.72782
nauty-8_312;-1.85318;-0.18568
nauty-8_313;1.24743;1.28701
nauty-8_314;2.73189;-2.74173
nauty-8_315;0.44526;-1.32176
nauty-8_316;2.17658;-2.28839
nauty-8_317;3.08699;-0.31329
nauty-8_318;0.14284;-3.05213
nauty-8_319;-1.22499;-2.82286
nauty-8_320;1.79409;-2.61462
nauty-8_321;2.14412;1.68025
nauty-8_322;-0.57101;-1.93922
nauty-8_323;2.16515;0.97059
nauty-8_324;-0.31798;2.83571
nauty-8_325;1.48532;0.91457
nauty-8_326;2.46176;-2.79648
nauty-8_327;-1.00888;-2.40533
nauty-8_328;2.96332;-1.13182
nauty-8_329;-0.73335;1.4531
nauty-8_330;-1.94367;-0.27265
nauty-8_331;2.10808;-2.91715
nauty-8_332;3.11595;0.78566
nauty-8_333;-2.34179;-0.06636
nauty-8_334;2.21458;-0.0112
nauty-8_335;-1.46237;-2.39771
nauty-8_336;0.84161;1.15461
nauty-8_337;-1.04154;-1.85898
nauty-8_338;1.80664;1.17732
nauty-8_339;0.5365;-1.60259
nauty-8_340;0.434;-2.08404
nauty-8_341;1.79475;-0.15226
nauty-8_342;-3.75672;-0.68013
nauty-8_343;-0.64459;1.86231
nauty-8_344;2.60943;-0.55922
nauty-8_345;2.48427;-2.21966
nauty-8_346;0.23436;3.21852
nauty-8_347;1.97994;-2.77799
nauty-8_348;0.60269;1.07619
nauty-8_349;0.26804;1.73776
nauty-8_350;3.11214;-1.04139
nauty-8_351;0.72101;-3.22481
nauty-8_352;-2.25001;-0.01567
nauty-8_353;-0.33362;-0.1073
nauty-8_354;1.33353;0.97747
nauty-8_355;2.19369;2.07715
nauty-8_356;0.58374;-0.15451
nauty-8_357;-1.0286;-2.11108
nauty-8_358;-0.598;0.07412
nauty-8_359;3.9834;-0.46393
nauty-8_360;1.38215;-3.22717
nauty-8_361;-0.90546;-2.78142
nauty-8_362;0.47732;-2.53207
nauty-8_363;1.72101;1.76553
nauty-8_364;3.13889;0.2985
nauty-8_365;-1.32634;-1.45391
nauty-8_366;3.07637;-3.11718
nauty-8_367;1.02884;-2.88484
nauty-8_368;1.90078;1.58132
nauty-8_369;3.20733;0.07674
nauty-8_370;-0.25223;-0.54985
nauty-8_371;1.49411;2.46362
nauty-8_372;-0.99746;1.09319
nauty-8_373;2.73347;-2.2467
nauty-8_374;0.38909;2.04935
nauty-8_375;3.8426;0.58785
nauty-8_376;2.07496;-1.83184
nauty-8_377;2.16654;-1.79533
nauty-8_378;-0.81321;-1.10354
nauty-8_379;1.54954;-1.77936
nauty-8_380;2.23994;-0.32155
nauty-8_381;-0.49067;-2.95847
nauty-8_382;-0.43813;-0.16884
nauty-8_383;3.3438;-0.73973
nauty-8_384;3.18117;0.87148
nauty-8_385;-1.95931;-1.98381
nauty-8_386;1.3139;-3.2914
nauty-8_387;-1.983;-1.82115
nauty-8_388;-0.26972;-2.94209
nauty-8_389;2.35816;-2.37888
nauty-8_390;-1.80963;-1.68672
nauty-8_391;1.79395;3.11033
nauty-8_392;-1.60196;-1.82885
nauty-8_393;3.72964;1.65427
nauty-8_394;0.25576;-3.15777
nauty-8_395;-0.37544;0.13765
nauty-8_396;3.13947;-1.17149
nauty-8_397;2.76641;-0.7844
nauty-8_398;0.6818;0.16082
nauty-8_399;-1.87797;2.18891
nauty-8_400;1.71139;1.57892
nauty-8_401;0.51522;-0.43299
nauty-8_402;2.34774;-1.4829
nauty-8_403;1.30656;1.3082
nauty-8_404;2.23039;-2.47638
nauty-8_405;2.52334;1.13234
nauty-8_406;-1.24124;-0.35495
nauty-8_407;2.75472;1.1912
nauty-8_408;-1.43423;-2.30846
nauty-8_409;2.06327;1.50451
nauty-8_410;3.0412;-2.27649
nauty-8_411;-1.5157;-2.20901
nauty-8_412;2.39188;2.0356
nauty-8_413;-2.09481;-0.64385
nauty-8_414;1.57106;1.37088
nauty-8_415;1.56269;-0.35989
nauty-8_416;0.77865;-2.47167
nauty-8_417;-1.76213;-1.57676
nauty-8_418;-0.80705;0.59814
nauty-8_419;-1.81246;3.27888
nauty-8_420;4.39289;-0.03276
nauty-8_421;0.32601;-1.35974
nauty-8_422;1.10774;-1.67557
nauty-8_423;-0.57868;-2.46709
nauty-8_424;1.57565;2.27234
nauty-8_425;2.24419;1.23049
nauty-8_426;-1.94027;-0.7246
nauty-8_427;3.20754;1.07213
nauty-8_428;-1.1408;-1.33581
nauty-8_429;2.01647;1.24583
nauty-8_430;2.90729;0.96952
nauty-8_431;3.45928;-0.34479
nauty-8_432;2.45736;-2.71644
nauty-8_433;2.59703;-2.03724
nauty-8_434;1.2496;2.15672
nauty-8_435;1.51035;0.46163
nauty-8_436;2.02752;-0.99974
nauty-8_437;-1.01595;1.12868
nauty-8_438;-1.90219;-1.3931
nauty-8_439;3.2473;-2.4202
nauty-8_440;0.55445;2.60566
nauty-8_441;2.48502;0.96449
nauty-8_442;-0.89372;3.14997
nauty-8_443;3.17844;-1.80884
nauty-8_444;1.51285;0.4061
nauty-8_445;-0.4146;-1.38297
nauty-8_446;-2.39069;-1.47437
nauty-8_447;1.835;2.87555
nauty-8_448;-1.61338;-0.65397
nauty-8_449;-0.29013;0.70921
nauty-8_450;0.88643;-3.5991
nauty-8_451;0.09176;-0.43855
nauty-8_452;1.11328;-3.27097
nauty-8_453;1.99403;0.56864
nauty-8_454;2.08931;-1.43149
nauty-8_455;0.18022;-2.79109
nauty-8_456;0.07187;-0.81215
nauty-8_457;1.831;2.4134
nauty-8_458;-1.51372;-2.35782
nauty-8_459;1.32787;-0.2323
nauty-8_460;1.1396;-3.59259
nauty-8_461;0.95725;2.5459
nauty-8_462;0.90924;3.22382
nauty-8_463;3.43913;0.11353
nauty-8_464;-0.75951;-1.32156
nauty-8_465;1.8068;1.65032
nauty-8_466;0.64619;-3.23193
nauty-8_467;2.78921;0.58385
nauty-8_468;3.1754;0.00146
nauty-8_469;0.46178;0.01959
nauty-8_470;2.21;-1.72391
nauty-8_471;1.90704;2.4559
nauty-8_472;0.25716;3.26509
nauty-8_473;2.75611;1.52775
nauty-8_474;0.80079;-0.16306
nauty-8_475;-0.72756;1.5731
nauty-8_476;1.67401;-2.48256
nauty-8_477;3.42026;-1.13759
nauty-8_478;0.41474;-0.85998
nauty-8_479;-0.66547;2.37834
nauty-8_480;2.73694;0.68839
nauty-8_481;1.54107;-0.16113
nauty-8_482;-1.54962;-1.16736
nauty-8_483;2.05232;2.01556
nauty-8_484;1.92939;0.38867
nauty-8_485;0.16472;0.93191
nauty-8_486;0.03543;1.28936
nauty-8_487;3.10481;-1.25656
nauty-8_488;2.36303;-3.28715
nauty-8_489;2.61158;1.18639
nauty-8_490;2.2031;2.78192
nauty-8_491;2.07093;2.13087
nauty-8_492;-0.34717;2.22843
nauty-8_493;0.47895;1.95919
nauty-8_494;0.95147;-0.80429
nauty-8_495;3.10199;-1.98322
nauty-8_496;2.75697;0.83324
nauty-8_497;-0.22737;-2.69954
nauty-8_498;3.32389;0.48095
nauty-8_499;-0.03659;1.24112
Impartial Culture_0;-2.37781;-0.52347
Impartial Culture_1;-0.66999;2.82308
Impartial Culture_2;-1.39589;2.34254
Impartial Culture_3;-3.00396;1.00085
Impartial Culture_4;-2.98722;3.11996
Impartial Culture_5;-3.16103;1.71716
Impartial Culture_6;-2.23437;2.20021
Impartial Culture_7;-2.85762;0.67684
Impartial Culture_8;-2.43345;1.77513
Impartial Culture_9;-2.43345;1.77513
Impartial Culture_10;-1.2075;-2.04152
Impartial Culture_11;-3.20311;2.46235
Impartial Culture_12;-1.97339;1.68687
Impartial Culture_13;-1.83125;0.05953
Impartial Culture_14;-1.52248;3.42447
Impartial Culture_15;-1.90575;0.05631
Square_0;-3.16103;1.71716
Square_1;-3.16103;1.71716
Square_2;-3.16103;1.71716
Square_3;-3.16103;1.71716
Square_4;-3.16103;1.71716
Square_5;-2.50755;1.78065
Square_6;-3.16103;1.71716
Square_7;-3.16103;1.71716
Square_8;-3.16103;1.71716
Square_9;-3.16103;1.71716
Square_10;-3.16103;1.71716
Square_11;-3.16103;1.71716
Square_12;-3.16103;1.71716
Square_13;-3.16103;1.71716
Square_14;-3.00396;1.00085
Square_15;-3.16103;1.71716
Cube_0;-2.87976;2.56733
Cube_1;-3.16103;1.71716
Cube_2;-3.16103;1.71716
Cube_3;-3.16103;1.71716
Cube_4;-3.16103;1.71716
Cube_5;-3.16103;1.71716
Cube_6;-2.23437;2.20021
Cube_7;-3.16103;1.71716
Cube_8;-3.16103;1.71716
Cube_9;-3.16103;1.71716
Cube_10;-3.16103;1.71716
Cube_11;-3.16103;1.71716
Cube_12;-3.16103;1.71716
Cube_13;-3.16103;1.71716
Cube_14;-3.16103;1.71716
Cube_15;-3.16103;1.71716
5-Cube_0;-2.99045;2.45508
5-Cube_1;-3.16103;1.71716
5-Cube_2;-3.13948;2.23494
5-Cube_3;-2.50755;1.78065
5-Cube_4;-3.16103;1.71716
5-Cube_5;-3.67492;1.28844
5-Cube_6;-3.00396;1.00085
5-Cube_7;-3.00396;1.00085
10-Cube_0;-3.16103;1.71716
10-Cube_1;-2.99045;2.45508
10-Cube_2;-3.16103;1.71716
10-Cube_3;-2.23437;2.20021
10-Cube_4;-3.16103;1.71716
10-Cube_5;-3.16103;1.71716
10-Cube_6;-3.16103;1.71716
10-Cube_7;-3.16103;1.71716
Circle_0;-3.16103;1.71716
Circle_1;-2.23437;2.20021
Circle_2;-3.16103;1.71716
Circle_3;-2.43345;1.77513
Circle_4;-2.41868;2.32309
Circle_5;-3.16103;1.71716
Circle_6;-3.16103;1.71716
Circle_7;-3.16103;1.71716
Circle_8;-2.87976;2.56733
Circle_9;-3.16103;1.71716
Circle_10;-2.73993;-1.79718
Circle_11;-3.16103;1.71716
Circle_12;-3.16103;1.71716
Circle_13;-1.4073;1.20797
Circle_14;-3.16103;1.71716
Circle_15;-1.76466;-1.74799
Sphere_0;-3.11187;0.73987
Sphere_1;-1.15489;2.41636
Sphere_2;0.73843;-1.92841
Sphere_3;-3.25715;0.74674
Sphere_4;-2.85647;-0.32045
Sphere_5;-0.6329;2.8911
Sphere_6;-3.16103;1.71716
Sphere_7;-1.03599;-1.24258
Sphere_8;-0.64163;2.30184
Sphere_9;-2.53705;1.30201
Sphere_10;2.98656;0.39134
Sphere_11;-0.61977;-0.54679
Sphere_12;0.9453;-3.19913
Sphere_13;-2.50755;1.78065
Sphere_14;-2.85762;0.67684
Sphere_15;1.51643;-2.69904
Urn_0;-2.6015;-0.19284
Urn_1;-1.06337;2.0493
Urn_2;-0.68991;1.8629
Urn_3;-1.97368;2.54485
Urn_4;-2.81269;1.05573
Urn_5;-2.23437;2.20021
Urn_6;-2.85859;0.67565
Urn_7;-2.59253;0.13048
Urn_8;-3.16103;1.71716
Urn_9;-3.16103;1.71716
Urn_10;-3.16103;1.71716
Urn_11;-3.16103;1.71716
Urn_12;-3.16103;1.71716
Urn_13;-1.45158;2.65083
Urn_14;-2.33257;2.04036
Urn_15;-2.43345;1.77513
Urn_16;-3.16103;1.71716
Urn_17;-3.16103;1.71716
Urn_18;-3.16103;1.71716
Urn_19;-3.16103;1.71716
Urn_20;-2.41868;2.32309
Urn_21;-3.11187;0.73987
Urn_22;-3.16103;1.71716
Urn_23;-2.2005;0.10178
Urn_24;-3.16103;1.71716
Urn_25;-3.16103;1.71716
Urn_26;-3.16103;1.71716
Urn_27;-3.16103;1.71716
Urn_28;-3.16103;1.71716
Urn_29;-1.07024;-0.15274
Urn_30;-3.16103;1.71716
Urn_31;-2.5505;-0.71953
Urn_32;-3.16103;1.71716
Urn_33;-3.16103;1.71716
Urn_34;-3.16103;1.71716
Urn_35;-2.73639;-0.76495
Urn_36;-3.16103;1.71716
Urn_37;-2.51224;0.41126
Urn_38;-2.53705;1.30201
Urn_39;-1.734;1.86087
Urn_40;-3.16103;1.71716
Urn_41;-2.50755;1.78065
Urn_42;-3.16103;1.71716
Urn_43;-3.16103;1.71716
Urn_44;-3.67492;1.28844
Urn_45;-3.16103;1.71716
Urn_46;-3.16103;1.71716
Urn_47;-3.16103;1.71716
Mallows_0;-0.31798;2.83571
Mallows_1;-3.16103;1.71716
Mallows_2;-1.50453;1.88412
Mallows_3;-2.41868;2.32309
Mallows_4;-2.86324;-0.67866
Mallows_5;0.02094;1.76084
Mallows_6;-1.07941;1.97081
Mallows_7;-0.22021;3.04492
Mallows_8;-2.68813;-0.02316
Mallows_9;-3.4555;-0.94
Mallows_10;-1.45925;2.89855
Mallows_11;-1.97339;1.68687
Mallows_12;-3.25715;0.74674
Mallows_13;-1.85169;2.59745
Mallows_14;-2.15585;0.43404
Mallows_15;-3.16103;1.71716
Mallows_16;0.32476;0.30905
Mallows_17;-2.15942;0.82094
Mallows_18;-1.2834;1.72581
Mallows_19;-3.24654;-0.10574
Mallows_20;-2.41868;2.32309
Mallows_21;-3.13948;2.23494
Mallows_22;-3.74707;1.30539
Mallows_23;-2.65064;1.03662
Mallows_24;1.15714;2.08958
Mallows_25;-3.16103;1.71716
Mallows_26;-2.50755;1.78065
Mallows_27;-0.97968;2.26585
Mallows_28;-2.50755;1.78065
Mallows_29;-1.80342;-1.75424
Mallows_30;-2.99571;0.44174
Mallows_31;-3.16103;1.71716
Mallows_32;-2.81535;-0.64384
Mallows_33;-3.15683;0.23316
Mallows_34;-2.23437;2.20021
Mallows_35;-0.65242;2.16738
Mallows_36;-1.80519;2.37747
Mallows_37;-3.20311;2.46235
Mallows_38;-1.734;1.86087
Mallows_39;-0.89523;2.29033
Mallows_40;-3.79409;0.01753
Mallows_41;-2.33257;2.04036
Mallows_42;-2.55918;0.41822
Mallows_43;-2.41868;2.32309
Mallows_44;0.77735;2.30674
Mallows_45;-3.16103;1.71716
Mallows_46;-2.46032;0.65445
Mallows_47;-1.47489;1.33856
UN_0;1.542;-2.40035
UN_1;1.38659;-3.7288
UN_2;2.85274;-1.71962
UN_3;0.94783;-1.31533
ANUN_0;3.03337;-2.66124
ANUN_1;3.79288;-2.06418
ANUN_2;-3.15683;0.23316
ANUN_3;3.21929;1.1987
ANUN_4;0.33194;-0.26323
ANUN_5;2.91408;0.15092
ANUN_6;1.61794;-1.44067
ANUN_7;1.11727;-0.67081
ANUN_8;-1.37936;2.24441
ANUN_9;2.76778;0.30952
ANUN_10;-3.16103;1.71716
o2rps_0;3.61722;2.93956
o2rps_1;-0.22021;3.04492
o2rps_2;-4.0362;0.61332
o2rps_3;-2.41868;2.32309
o2rps_4;-3.20311;2.46235
rps2o_0;-1.00429;-4.59669
rps2o_1;-2.82164;-1.55966
rps2o_2;-3.89819;-1.13394
rps2o_3;-3.25715;0.74674
rps2o_4;-3.74707;1.30539
ordered_0;-3.16103;1.71716
rock-paper-scissors_0;1.84019;-3.98028
